"tag_id","obs_site","run","rel_site","subbasin_name","rel_date","etype","date","rtype","length","transported","species"
"3D9.1BF1D487DE","STL","Summer","ALTULC","Upper Salmon",2008-05-15,"Observation",2011-08-06 01:19:31,"W",91,FALSE,"sockeye"
"3D9.1BF1D487DE","MC1","Summer","ALTULC","Upper Salmon",2008-05-15,"Observation",2011-06-16 12:28:47,"W",91,FALSE,"sockeye"
"3D9.1BF1D487DE","ICH","Summer","ALTULC","Upper Salmon",2008-05-15,"Observation",2011-06-18 08:43:52,"W",91,FALSE,"sockeye"
"3D9.1BF1D487DE","BO1","Summer","ALTULC","Upper Salmon",2008-05-15,"Observation",2011-06-10 19:23:36,"W",91,FALSE,"sockeye"
"3D9.1BF1D487DE","BO1","Summer","ALTULC","Upper Salmon",2008-05-15,"Observation",2011-06-10 19:27:28,"W",91,FALSE,"sockeye"
"3D9.1BF1D487DE","LMJ","Summer","ALTULC","Upper Salmon",2008-05-15,"Observation",2008-05-25 05:58:49,"W",91,FALSE,"sockeye"
"3D9.1BF1D487DE","ICH","Summer","ALTULC","Upper Salmon",2008-05-15,"Observation",2011-06-18 08:41:32,"W",91,FALSE,"sockeye"
"3D9.1BF1D487DE","MC1","Summer","ALTULC","Upper Salmon",2008-05-15,"Observation",2011-06-16 12:28:52,"W",91,FALSE,"sockeye"
"3D9.1BF1D487DE","GRA","Summer","ALTULC","Upper Salmon",2008-05-15,"Observation",2011-06-30 15:15:51,"W",91,FALSE,"sockeye"
"3D9.1BF1D487DE","STL","Summer","ALTULC","Upper Salmon",2008-05-15,"Observation",2011-08-06 00:23:56,"W",91,FALSE,"sockeye"
"3D9.1BF1D487DE","GRA","Summer","ALTULC","Upper Salmon",2008-05-15,"Observation",2011-06-30 15:15:09,"W",91,FALSE,"sockeye"
"3D9.1BF1D487DE","GOJ","Summer","ALTULC","Upper Salmon",2008-05-15,"Observation",2008-05-24 06:16:53,"W",91,FALSE,"sockeye"
"3D9.1BF1D487DE","GOJ","Summer","ALTULC","Upper Salmon",2008-05-15,"Observation",2008-05-24 06:16:54,"W",91,FALSE,"sockeye"
"3D9.1BF1D487DE","LMJ","Summer","ALTULC","Upper Salmon",2008-05-15,"Observation",2008-05-25 05:58:35,"W",91,FALSE,"sockeye"
"3D9.1BF1D487DE","SAWT","Summer","ALTULC","Upper Salmon",2008-05-15,"Recapture",2011-08-06 10:00:00,"W",91,FALSE,"sockeye"
"3D9.1C2C3F19E5","STL","Summer","PETTLC","Upper Salmon",2008-05-30,"Observation",2011-09-02 22:59:49,"H",129,FALSE,"sockeye"
"3D9.1C2C3F19E5","GRA","Summer","PETTLC","Upper Salmon",2008-05-30,"Observation",2011-07-17 15:55:07,"H",129,FALSE,"sockeye"
"3D9.1C2C3F19E5","ICH","Summer","PETTLC","Upper Salmon",2008-05-30,"Observation",2011-07-10 16:10:21,"H",129,FALSE,"sockeye"
"3D9.1C2C3F19E5","MC1","Summer","PETTLC","Upper Salmon",2008-05-30,"Observation",2011-07-08 13:11:10,"H",129,FALSE,"sockeye"
"3D9.1C2C3F19E5","STL","Summer","PETTLC","Upper Salmon",2008-05-30,"Observation",2011-09-02 23:50:48,"H",129,FALSE,"sockeye"
"3D9.1C2C3F19E5","SAWT","Summer","PETTLC","Upper Salmon",2008-05-30,"Recapture",2011-09-03 10:00:00,"H",129,FALSE,"sockeye"
"3D9.1C2C3F19E5","MC1","Summer","PETTLC","Upper Salmon",2008-05-30,"Observation",2011-07-08 13:11:09,"H",129,FALSE,"sockeye"
"3D9.1C2C3F19E5","GRA","Summer","PETTLC","Upper Salmon",2008-05-30,"Observation",2011-07-17 15:57:14,"H",129,FALSE,"sockeye"
"3D9.1C2C3F19E5","BO4","Summer","PETTLC","Upper Salmon",2008-05-30,"Observation",2011-07-02 18:48:46,"H",129,FALSE,"sockeye"
"3D9.1C2C3F19E5","BO4","Summer","PETTLC","Upper Salmon",2008-05-30,"Observation",2011-07-02 18:48:47,"H",129,FALSE,"sockeye"
"3D9.1C2C3F19E5","ICH","Summer","PETTLC","Upper Salmon",2008-05-30,"Observation",2011-07-10 16:10:20,"H",129,FALSE,"sockeye"
"3D9.1C2C42E722","BO1","Summer","ALTULC","Upper Salmon",2008-05-19,"Observation",2011-07-14 16:59:47,"W",89,FALSE,"sockeye"
"3D9.1C2C42E722","LMJ","Summer","ALTULC","Upper Salmon",2008-05-19,"Observation",2008-06-04 12:10:17,"W",89,FALSE,"sockeye"
"3D9.1C2C42E722","LMJ","Summer","ALTULC","Upper Salmon",2008-05-19,"Observation",2008-06-04 12:10:18,"W",89,FALSE,"sockeye"
"3D9.1C2C42E722","BO1","Summer","ALTULC","Upper Salmon",2008-05-19,"Observation",2011-07-14 16:57:01,"W",89,FALSE,"sockeye"
"3D9.1C2C803313","BO1","Summer","RLCTRP","Upper Salmon",2008-05-07,"Observation",2011-06-24 17:55:54,"H",NA,FALSE,"sockeye"
"3D9.1C2C803313","MC1","Summer","RLCTRP","Upper Salmon",2008-05-07,"Observation",2011-07-03 10:03:36,"H",NA,FALSE,"sockeye"
"3D9.1C2C803313","ICH","Summer","RLCTRP","Upper Salmon",2008-05-07,"Observation",2011-07-05 07:26:42,"H",NA,FALSE,"sockeye"
"3D9.1C2C803313","ICH","Summer","RLCTRP","Upper Salmon",2008-05-07,"Observation",2011-07-05 07:26:43,"H",NA,FALSE,"sockeye"
"3D9.1C2C803313","LMJ","Summer","RLCTRP","Upper Salmon",2008-05-07,"Observation",2008-05-24 18:25:30,"H",NA,FALSE,"sockeye"
"3D9.1C2C803313","MC1","Summer","RLCTRP","Upper Salmon",2008-05-07,"Observation",2011-07-02 13:41:40,"H",NA,FALSE,"sockeye"
"3D9.1C2C803313","MCJ","Summer","RLCTRP","Upper Salmon",2008-05-07,"Observation",2008-05-27 19:31:43,"H",NA,FALSE,"sockeye"
"3D9.1C2C803313","GRA","Summer","RLCTRP","Upper Salmon",2008-05-07,"Observation",2011-08-30 16:17:10,"H",NA,FALSE,"sockeye"
"3D9.1C2C803313","MCJ","Summer","RLCTRP","Upper Salmon",2008-05-07,"Observation",2008-05-27 19:31:46,"H",NA,FALSE,"sockeye"
"3D9.1C2C803313","GOJ","Summer","RLCTRP","Upper Salmon",2008-05-07,"Observation",2011-07-26 02:17:31,"H",NA,FALSE,"sockeye"
"3D9.1C2C803313","MC1","Summer","RLCTRP","Upper Salmon",2008-05-07,"Observation",2011-07-03 10:03:37,"H",NA,FALSE,"sockeye"
"3D9.1C2C803313","GOJ","Summer","RLCTRP","Upper Salmon",2008-05-07,"Observation",2011-07-26 02:17:32,"H",NA,FALSE,"sockeye"
"3D9.1C2C803313","LMJ","Summer","RLCTRP","Upper Salmon",2008-05-07,"Observation",2008-05-24 18:25:29,"H",NA,FALSE,"sockeye"
"3D9.1C2C803313","BO1","Summer","RLCTRP","Upper Salmon",2008-05-07,"Observation",2011-06-24 17:57:22,"H",NA,FALSE,"sockeye"
"3D9.1C2C80FFAC","BO1","Summer","RLCTRP","Upper Salmon",2008-05-25,"Observation",2011-07-09 15:54:36,"W",104,FALSE,"sockeye"
"3D9.1C2C80FFAC","ICHFFB","Summer","RLCTRP","Upper Salmon",2008-05-25,"Observation",2008-06-06 02:59:53,"W",104,FALSE,"sockeye"
"3D9.1C2C80FFAC","RLCTRP","Summer","RLCTRP","Upper Salmon",2008-05-25,"Recapture",2008-05-27 08:37:00,"W",104,FALSE,"sockeye"
"3D9.1C2C80FFAC","BO1","Summer","RLCTRP","Upper Salmon",2008-05-25,"Observation",2011-07-09 15:51:05,"W",104,FALSE,"sockeye"
"3D9.1C2C80FFAC","ICHFFB","Summer","RLCTRP","Upper Salmon",2008-05-25,"Observation",2008-06-06 02:59:55,"W",104,FALSE,"sockeye"
"3D9.1C2C80FFAC","BCC","Summer","RLCTRP","Upper Salmon",2008-05-25,"Observation",2008-06-10 10:30:08,"W",104,FALSE,"sockeye"
"3D9.1C2C84264F","GOJ","Summer","PETTL","Upper Salmon",2008-10-06,"Observation",2009-05-25 21:57:48,"H",85,FALSE,"sockeye"
"3D9.1C2C84264F","JDJ","Summer","PETTL","Upper Salmon",2008-10-06,"Observation",2009-05-30 22:22:22,"H",85,FALSE,"sockeye"
"3D9.1C2C84264F","LMJ","Summer","PETTL","Upper Salmon",2008-10-06,"Observation",2009-05-26 20:09:34,"H",85,FALSE,"sockeye"
"3D9.1C2C84264F","JDJ","Summer","PETTL","Upper Salmon",2008-10-06,"Observation",2009-05-30 22:22:23,"H",85,FALSE,"sockeye"
"3D9.1C2C84264F","GOJ","Summer","PETTL","Upper Salmon",2008-10-06,"Observation",2009-05-25 21:57:50,"H",85,FALSE,"sockeye"
"3D9.1C2C84264F","LMJ","Summer","PETTL","Upper Salmon",2008-10-06,"Observation",2009-05-26 20:21:59,"H",85,FALSE,"sockeye"
"3D9.1C2C84264F","MC2","Summer","PETTL","Upper Salmon",2008-10-06,"Observation",2011-07-05 08:15:42,"H",85,FALSE,"sockeye"
"3D9.1C2C84264F","BO4","Summer","PETTL","Upper Salmon",2008-10-06,"Observation",2011-06-30 05:48:01,"H",85,FALSE,"sockeye"
"3D9.1C2C84264F","BO4","Summer","PETTL","Upper Salmon",2008-10-06,"Observation",2011-06-30 05:48:02,"H",85,FALSE,"sockeye"
"3D9.1C2C84264F","MC2","Summer","PETTL","Upper Salmon",2008-10-06,"Observation",2011-07-05 08:15:41,"H",85,FALSE,"sockeye"
